article	token
67389	travaux
67389	s'
67389	appliquent
67389	à
67389	l'
67389	étude
67389	du
67389	cerveau
67389	de
67389	ces
67389	animaux
67389	à
67389	un
67389	instant
67389	donné
67389	souligne
67389	Jérôme
67389	Epsztein
67389	qui
67389	estime
67389	qu'
67389	il
67389	se
67389	peut
67389	fort
67389	bien
67389	qu'
67389	à
67389	un
67389	autre
67389	moment
67389	pour
67389	appréhender
67389	un
67389	environnement
67389	différent
67389	les
67389	cellules
67389	silencieuses
67389	deviennent
67389	cellules
67389	de
67389	lieu
67389	suite
67389	à
67389	une
67389	modification
67389	de
67389	leurs
67389	propriétés
67389	intrinsèques
67390	Des
67390	nanotubes
67390	de
67390	peptides
67390	au
67390	diamètre
67390	parfaitement
67390	contrôlé
67390	Pouvoir
67390	contrôler
67390	la
67390	taille
67390	des
67390	nano
67390	objets
67390	dans
67390	le
67390	domaine
67390	des
67390	nanotechnologies
67390	est
67390	d'
67390	une
67390	importance
67390	capitale
67390	Cette
67390	taille
67390	module
67390	en
67390	effet
67390	les
67390	propriétés
67390	physiques
67390	de
67390	ces
67390	matériaux
67390	Mais
67390	jusqu'
67390	à
67390	présent
67390	les
67390	tentatives
67390	de
67390	contrôle
67390	de
67390	la
67390	taille
67390	des
67390	architectures
67390	par
67390	modification
67390	de
67390	la
67390	brique
67390	unitaire
67390	se
67390	sont
67390	souvent
67390	soldées
67390	par
67390	des
67390	échecs
67390	C'
67390	est
67390	dans
67390	ce
67390	contexte
67390	que
67390	des
67390	chercheurs
67390	du
67390	CEA
67390	iBiTec
67390	S
67390	Institut
67390	de
67390	Biologie
67390	et
67390	de
67390	Technologies
67390	de
67390	Saclay
67390	du
67390	CNRS
67390	et
67390	d'
67390	Ipsen
67390	se
67390	sont
67390	intéressés
67390	à
67390	une
67390	petite
67390	molécule
67390	le
67390	Lanréotide
67390	qui
67390	est
67390	un
67390	octapeptide
67390	cyclique
67390	c'
67390	est
67390	à
67390	dire
67390	un
67390	peptide
67390	composé
67390	de
67390	8
67390	acides
67390	aminés
67390	liés
67390	successivement
67390	et
67390	formant
67390	un
67390	anneau
67390	Analogue
67390	de
67390	l'
67390	hormone
67390	naturelle
67390	qu'
67390	est
67390	la
67390	Somatostatine
67390	le
67390	Lanréotide
67390	classiquement
67390	utilisé
67390	comme
67390	médicament
67390	possède
67390	la
67390	propriété
67390	de
67390	s'
67390	assembler
67390	dans
67390	l'
67390	eau
67390	en
67390	dimères
67390	c'
67390	est
67390	à
67390	dire
67390	en
67390	molécules
67390	composées
67390	de
67390	deux
67390	sous
67390	unités
67390	Or
67390	ce
67390	type
67390	de
67390	structures
67390	auto
67390	assemblées
67390	constitue
67390	une
67390	approche
67390	intéressante
67390	pour
67390	la
67390	synthèse
67390	de
67390	nanomatériaux
67390	la
67390	forme
67390	et
67390	la
67390	taille
67390	de
67390	ces
67390	systèmes
67390	étant
67390	principalement
67390	conditionnées
67390	par
67390	la
67390	structure
67390	des
67390	briques
67390	de
67390	bases
67390	Supposant
67390	que
67390	les
67390	acides
67390	aminés
67390	assurant
67390	les
67390	contacts
67390	entre
67390	peptides
67390	régissent
67390	le
67390	rayon
67390	de
67390	courbure
67390	des
67390	nanotubes
67390	les
67390	chercheurs
67390	ont
67390	alors
67390	conçu
67390	un
67390	modèle
67390	géométrique
67390	qui
67390	explique
67390	dans
67390	quelle
67390	mesure
67390	une
67390	modification
67390	de
67390	quelques
67390	angströms
67390	sur
67390	la
67390	structure
67390	de
67390	base
67390	du
67390	peptide
67390	peut
67390	influer
67390	sur
67390	la
67390	taille
67390	du
67390	nanotube
67390	En
67390	utilisant
67390	ce
67390	modèle
67390	ils
67390	peuvent
67390	ainsi
67390	rationaliser
67390	voire
67390	prédire
67390	les
67390	diamètres
67390	des
67390	nanotubes
67390	générés
67390	Restait
67390	alors
67390	à
67390	procéder
67390	à
67390	une
67390	vérification
67390	expérimentale
67390	qui
67390	a
67390	consisté
67390	à
67390	synthétiser
67390	des
67390	analogues
67390	du
67390	Lanréotide
67390	en
67390	substituant
67390	de
67390	manière
67390	ciblée
67390	un
67390	acide
67390	aminé
67390	par
67390	un
67390	autre
67390	Il
67390	s'
67390	agissait
67390	en
67390	effet
67390	pour
67390	les
67390	chercheurs
67390	de
67390	démontrer
67390	que
67390	la
67390	modification
67390	d'
67390	un
67390	acide
67390	aminé
67390	impliqué
67390	dans
67390	un
67390	contact
67390	entre
67390	peptides
67390	entraîne
67390	une
67390	variation
67390	du
67390	diamètre
67390	des
67390	nanotubes
67390	de
67390	manière
67390	contrôlée
67390	Ils
67390	ont
67390	obtenu
67390	ainsi
67390	une
67390	gamme
67390	de
67390	17
67390	nanotubes
67390	allant
67390	de
67390	10
67390	à
67390	36
67390	nm
67390	de
67390	diamètre
67390	en
67390	fonction
67390	de
67390	l'
67390	acide
67390	aminé
67390	incorporé
67390	La
67390	caractérisation
67390	de
67390	ces
67390	différentes
67390	architectures
67390	réalisée
67390	par
67390	microscopie
67390	électronique
67390	et
67390	diffusion
67390	de
67390	rayons
67390	X
67390	au
67390	synchrotron
67390	SOLEIL
67390	a
67390	permis
67390	de
67390	démontrer
67390	que
67390	le
67390	diamètre
67390	de
67390	ces
67390	nanotubes
67390	est
67390	effectivement
67390	corrélé
67390	à
67390	la
67390	taille
67390	de
67390	l'
67390	acide
67390	aminé
67390	introduit
67390	et
67390	qu'
67390	un
67390	peptide
67390	donné
67390	forme
67390	spontanément
67390	des
67390	nanotubes
67390	d'
67390	un
67390	seul
67390	diamètre
67390	A
67390	terme
67390	ces
67390	systèmes
67390	auto
67390	assemblés
67390	biomimétiques
67390	pourraient
67390	être
67390	utilisés
67390	comme
67390	moules
67390	Les
67390	chercheurs
67390	ont
67390	montré
67390	que
67390	l'
67390	utilisation
67390	de
67390	ces
67390	moules
67390	permet
67390	de
67390	maîtriser
67390	la
67390	production
67390	de
67390	nanotubes
67390	de
67390	silice
67390	de
67390	diamètre
67390	spécifique
67390	ce
67390	qui
67390	ouvre
67390	la
67390	voie
67390	à
67390	un
67390	large
67390	panel
67390	d'
67390	applications
67390	dans
67390	le
67390	domaine
67390	des
67390	nanotechnologies
67391	Identification
67391	de
67391	gènes
67391	clés
67391	qui
67391	pourraient
67391	doper
67391	la
67391	production
67391	d'
67391	huile
67391	de
67391	palme
67391	Le
67391	palmier
67391	à
67391	huile
67391	tout
67391	comme
67391	le
67391	palmier
67391	dattier
67391	ou
67391	encore
67391	le
67391	cocotier
67391	est
67391	un
67391	arbre
67391	économiquement
67391	important
67391	puisqu'
67391	il
67391	représente
67391	la
67391	première
67391	culture
67391	oléagineuse
67391	au
67391	monde
67391	avec
67391	35
67391	de
67391	la
67391	production
67391	mondiale
67391	ainsi
67391	que
67391	la
67391	plus
67391	productive
67391	à
67391	l'
67391	hectare
67391	avec
67391	3
67391	5
67391	tonnes
67391	à
67391	l'
67391	hectare
67391	par
67391	an
67391	en
67391	moyenne
67391	les
67391	variétés
67391	les
67391	plus
67391	récentes
67391	pouvant
67391	produire
67391	jusqu'
67391	à
67391	8
67391	à
67391	9
67391	tonnes
67391	à
67391	l'
67391	hectare
67391	par
67391	an
67391	Cela
67391	dit
67391	malgré
67391	leur
67391	importance
67391	économique
67391	on
67391	estime
67391	que
67391	dans
67391	20
67391	ans
67391	leur
67391	culture
67391	devrait
67391	représenter
67391	40
67391	à
67391	45
67391	de
67391	la
67391	production
67391	mondiale
67391	et
67391	leurs
67391	potentialités
67391	de
67391	développement
67391	ces
67391	arbres
67391	qui
67391	présentent
67391	la
67391	particularité
67391	de
67391	ne
67391	pouvoir
67391	être
67391	cultivés
67391	que
67391	dans
67391	les
67391	régions
67391	chaudes
67391	et
67391	par
67391	conséquent
67391	presque
67391	exclusivement
67391	dans
67391	les
67391	pays
67391	en
67391	voie
67391	de
67391	développement
67391	ne
67391	font
67391	l'
67391	objet
67391	que
67391	de
67391	peu
67391	de
67391	recherches
67391	D'
67391	où
67391	l'
67391	importance
67391	des
67391	travaux
67391	menés
67391	par
67391	des
67391	chercheurs
67391	du
67391	Laboratoire
67391	de
67391	Biogenèse
67391	Membranaire
67391	CNRS
67391	Université
67391	Bordeaux
67391	Ségalen
67391	en
67391	collaboration
67391	avec
67391	un
67391	laboratoire
67391	américain
67391	et
67391	des
67391	chercheurs
67391	camerounais
67391	et
67391	tunisiens
67391	qui
67391	ont
67391	permis
67391	d'
67391	identifier
67391	les
67391	gènes
67391	responsables
67391	de
67391	l'
67391	accumulation
67391	de
67391	l'
67391	huile
67391	chez
67391	ce
67391	palmier
67391	C'
67391	est
67391	avec
67391	la
67391	participation
67391	active
67391	des
67391	plateformes
67391	de
67391	métabolome
67391	et
67391	d'
67391	imagerie
67391	BIC
67391	du
67391	Centre
67391	de
67391	génomique
67391	fonctionnelle
67391	de
67391	Bordeaux
67391	et
67391	le
67391	soutien
67391	du
67391	Conseil
67391	Régional
67391	d'
67391	Aquitaine
67391	que
67391	ces
67391	chercheurs
67391	ont
67391	étudié
67391	la
67391	régulation
67391	transcriptionnelle
67391	de
67391	l'
67391	accumulation
67391	de
67391	l'
67391	huile
67391	dans
67391	le
67391	fruit
67391	du
67391	palmier
67391	à
67391	huile
67391	Ils
67391	ont
67391	comparé
67391	les
67391	transcriptomes
67391	c'
67391	est
67391	à
67391	dire
67391	l'
67391	ensemble
67391	des
67391	gènes
67391	transcrits
67391	du
67391	fruit
67391	du
67391	palmier
67391	à
67391	l'
67391	huile
67391	qui
67391	peut
67391	contenir
67391	jusqu'
67391	à
67391	90
67391	d'
67391	huile
67391	à
67391	maturité
67391	à
67391	celui
67391	du
67391	palmier
67391	dattier
67391	qui
67391	n'
67391	en
67391	contient
67391	pas
67391	De
67391	la
67391	sorte
67391	ils
67391	ont
67391	pu
67391	identifier
67391	les
67391	gènes
67391	clés
67391	dans
67391	l'
67391	accumulation
67391	de
67391	l'
67391	huile
67391	Des
67391	résultats
67391	qui
67391	pourraient
67391	permettre
67391	d'
67391	ouvrir
67391	des
67391	pistes
67391	prometteuses
67391	et
67391	pouvoir
67391	à
67391	terme
67391	augmenter
67391	la
67391	teneur
67391	en
67391	huile
67391	de
67391	ces
67391	palmiers
67391	mais
67391	aussi
67391	de
67391	certaines
67391	graines
67391	oléagineuses
67391	cultivées
67391	en
67391	Europe
67391	comme
67391	le
67391	Colza
67391	ou
67391	le
67391	tournesol
67392	12ème
67392	Journée
67392	Hélio
67392	SPIR
67392	autour
67392	de
67392	la
67392	chimiométrie
67392	Le
67392	30
67392	septembre
67392	2011
67392	à
67392	Montpellier
67392	l'
67392	Assocation
67392	française
67392	pour
67392	la
67392	spectroscopie
67392	proche
67392	infrarouge
67392	Hélio
67392	SPIR
67392	organise
67392	sa
67392	conférence
67392	annuelle
67392	intitulée
67392	La
67392	chimiométrie
67392	au
67392	service
67392	de
67392	la
67392	spectroscopie
67392	proche
67392	infrarouge
67392	L'
67392	objectif
67392	de
67392	cette
67392	conférence
67392	est
67392	d'
67392	expliquer
67392	de
67392	façon
67392	didactique
67392	certaines
67392	méthodes
67392	chimiométriques
67392	appliquées
67392	à
67392	la
67392	spectroscopie
67392	proche
67392	infrarouge
67392	grâce
67392	aux
67392	experts
67392	du
67392	domaine
67392	Ces
67392	interventions
67392	seront
67392	suivies
67392	d'
67392	applications
67392	pratiques
67392	industrielles
67392	issues
67392	de
67392	divers
67392	domaines
67392	agricole
67392	pharmaceutique
67392	Les
67392	méthodes
67392	abordées
67392	seront
67392	la
67392	discrimination
67392	le
67392	transfert
67392	inter
67392	instruments
67392	les
67392	prétraitements
67392	spectroscopiques
67392	et
67392	l'
67392	estimation
67392	de
67392	la
67392	validité
67392	d'
67392	une
67392	prédiction
67553	Des
67553	PME
67553	qui
67553	chassent
67553	en
67553	meute
67553	l'
67553	objectif
67553	du
67553	cluster
67553	EDEN
67553	A
67553	ce
67553	jour
67553	elles
67553	sont
67553	47
67553	entreprises
67553	mais
67553	l'
67553	objectif
67553	affiché
67553	est
67553	qu'
67553	elles
67553	soient
67553	80
67553	courant
67553	2012
67553	Elles
67553	ont
67553	en
67553	commun
67553	de
67553	travailler
67553	pour
67553	le
67553	secteur
67553	de
67553	la
67553	défense
67553	nationale
67553	ou
67553	internationale
67553	d'
67553	être
67553	innovantes
67553	et
67553	qui
67553	plus
67553	est
67553	exportatrices
67553	Complémentaires
67553	elles
67553	sont
67553	toutes
67553	adhérentes
67553	d'
67553	EDEN
67553	un
67553	cluster
67553	de
67553	PME
67553	indépendantes
67553	créé
67553	fin
67553	2007
67553	sous
67553	l'
67553	égide
67553	de
67553	la
67553	Chambre
67553	de
67553	Commerce
67553	et
67553	d'
67553	Industrie
67553	CCI
67553	de
67553	Lyon
67553	et
67553	de
67553	la
67553	Direction
67553	Générale
67553	de
67553	l'
67553	Armement
67553	DGA
67553	En
67553	fédérant
67553	ainsi
67553	des
67553	PME
67553	qui
67553	jusqu'
67553	alors
67553	travaillaient
67553	isolément
67553	EDEN
67553	permet
67553	à
67553	celles
67553	ci
67553	de
67553	communiquer
67553	davantage
67553	entre
67553	elles
67553	d'
67553	être
67553	plus
67553	visibles
67553	au
67553	niveau
67553	national
67553	et
67553	international
67553	valorisant
67553	par
67553	la
67553	même
67553	leur
67553	savoir
67553	faire
67553	souvent
67553	unique
67553	et
67553	de
67553	développer
67553	des
67553	actions
67553	collectives
67553	Intéressées
67553	cette
67553	démarche
67553	au
67553	moins
67553	trois
67553	régions
67553	françaises
67553	au
67553	sein
67553	desquelles
67553	un
67553	certain
67553	nombre
67553	d'
67553	entreprises
67553	a
67553	été
67553	identifié
67553	pourraient
67553	intégrer
67553	rapidement
67553	ce
67553	groupement
67553	lyonnais
67553	au
67553	sein
67553	d'
67553	une
67553	fédération
67553	en
67553	cours
67553	de
67553	création
67553	Quand
67553	nous
67553	avons
67553	initié
67553	ce
67553	projet
67553	de
67553	cluster
67553	nous
67553	étions
67553	5
67553	entreprises
67553	partie
67553	prenante
67553	dont
67553	Sunaero
67553	rappelle
67553	Thierry
67553	Regond
67553	vice
67553	président
67553	de
67553	Sunaero
67553	et
67553	trésorier
67553	d'
67553	EDEN
67553	L'
67553	idée
67553	de
67553	la
67553	DGA
67553	était
67553	d'
67553	aider
67553	les
67553	PME
67553	travaillant
67553	pour
67553	la
67553	défense
67553	afin
67553	qu'
67553	elles
67553	puissent
67553	à
67553	la
67553	fois
67553	croître
67553	et
67553	par
67553	conséquent
67553	embaucher
67553	et
67553	exporter
67553	davantage
67553	d'
67553	autant
67553	plus
67553	qu'
67553	il
67553	s'
67553	agit
67553	d'
67553	un
67553	secteur
67553	hautement
67553	technologique
67553	qui
67553	plus
67553	est
67553	généralement
67553	dual
67553	Nous
67553	sommes
67553	tous
67553	confrontés
67553	à
67553	la
67553	même
67553	problématique
67553	Nous
67553	dépendons
67553	principalement
67553	des
67553	grands
67553	donneurs
67553	d'
67553	ordre
67553	qui
67553	pour
67553	certains
67553	tentent
67553	d'
67553	appréhender
67553	et
67553	de
67553	capter
67553	nos
67553	technologies
67553	sans
67553	que
67553	nous
67553	bénéficions
67553	d'
67553	un
67553	réel
67553	retour
67553	D'
67553	où
67553	la
67553	nécessité
67553	de
67553	protéger
67553	nos
67553	savoir
67553	faire
67553	en
67553	faisant
67553	prendre
67553	conscience
67553	à
67553	ces
67553	donneurs
67553	d'
67553	ordre
67553	que
67553	nous
67553	sommes
67553	évidemment
67553	à
67553	leur
67553	disposition
67553	mais
67553	que
67553	nous
67553	souhaitons
67553	en
67553	garder
67553	la
67553	paternité
67553	avec
67553	une
67553	certaine
67553	autonomie
67553	quant
67553	à
67553	leur
67553	utilisation
67553	éventuelle
67553	pour
67553	d'
67553	autres
67553	clients
67553	ce
67553	qui
67553	nous
67553	permet
67553	une
67553	évolution
67553	technologique
67553	continue
67553	et
67553	pertinente
67553	et
67553	nous
67553	assure
67553	une
67553	réelle
67553	pérennité
67553	explique
67553	t
67553	il
67553	Thierry
67553	Regond
67553	ajoute
67553	que
67553	si
67553	beaucoup
67553	de
67553	progrès
67553	ont
67553	été
67553	faits
67553	ces
67553	derniers
67553	temps
67553	notamment
67553	avec
67553	la
67553	signature
67553	de
67553	conventions
67553	au
67553	niveau
67553	national
67553	de
67553	type
67553	Pacte
67553	PME
67553	qui
67553	formalise
67553	une
67553	réelle
67553	volonté
67553	des
67553	Directions
67553	Générales
67553	de
67553	faire
67553	évoluer
67553	cette
67553	situation
67553	dans
67553	les
67553	faits
67553	cependant
67553	beaucoup
67553	reste
67553	à
67553	faire
67553	La
67553	volonté
67553	d'
67553	EDEN
67553	qui
67553	regroupe
67553	aujourd'
67553	hui
67553	47
67553	entreprises
67553	adhérentes
67553	de
67553	la
67553	TPE
67553	qui
67553	compte
67553	3
67553	salariés
67553	à
67553	la
67553	PME
67553	de
67553	350
67553	à
67553	400
67553	personnes
67553	est
67553	donc
67553	de
67553	préserver
67553	les
67553	intérêts
67553	de
67553	chacune
67553	de
67553	ces
67553	entreprises
67553	tout
67553	en
67553	respectant
67553	évidemment
67553	des
67553	règles
67553	très
67553	strictes
67553	quant
67553	à
67553	la
67553	commercialisation
67553	de
67553	certains
67553	savoir
67553	faire
67553	technologiques
67553	particulièrement
67553	sensibles
67553	Les
67553	entreprises
67553	adhérentes
67553	d'
67553	EDEN
67553	couvrent
67553	principalement
67553	4
67553	domaines
67553	d'
67553	activités
67553	le
67553	transport
67553	aérien
67553	et
67553	terrestre
67553	la
67553	protection
67553	individuelle
67553	la
67553	détection
67553	et
67553	les
67553	mesures
67553	enfin
67553	les
67553	logiciels
67553	embarqués
67553	ou
67553	pas
67553	Les
67553	technologies
67553	de
67553	pointe
67553	qu'
67553	elles
67553	développent
67553	dans
67553	ces
67553	domaines
67553	sont
67553	pour
67553	l'
67553	essentiel
67553	destinées
67553	à
67553	des
67553	marchés
67553	de
67553	niches
67553	qui
67553	n'
67553	intéressent
67553	donc
67553	pas
67553	toujours
67553	les
67553	grands
67553	groupes
67553	industriels
67553	Le
67553	fait
67553	que
67553	nous
67553	ne
67553	soyons
67553	pas
67553	concurrents
67553	mais
67553	complémentaires
67553	nous
67553	permet
67553	d'
67553	échanger
67553	facilement
67553	des
67553	données
67553	techniques
67553	commerciales
67553	Aussi
67553	face
67553	à
67553	un
67553	besoin
67553	spécifique
67553	d'
67553	un
67553	client
67553	nous
67553	sommes
67553	désormais
67553	capables
67553	de
67553	nous
67553	regrouper
67553	afin
67553	de
67553	proposer
67553	une
67553	solution
67553	technique
67553	globale
67553	pertinente
67553	et
67553	généralement
67553	inédite
67553	s'
67553	enthousiasme
67553	Thierry
67553	Regond
67553	Cette
67553	manière
67553	de
67553	chasser
67553	en
67553	meute
67553	a
67553	d'
67553	ores
67553	et
67553	déjà
67553	permis
67553	à
67553	EDEN
67553	d'
67553	initier
67553	notamment
67553	des
67553	coopérations
67553	techniques
67553	dans
67553	certains
67553	pays
67553	comme
67553	l'
67553	Inde
67553	Pour
67553	autant
67553	il
67553	n'
67553	est
67553	pas
67553	question
67553	que
67553	le
67553	cluster
67553	lyonnais
67553	se
67553	substitue
67553	à
67553	ses
67553	adhérents
67553	Parallèlement
67553	ce
67553	dernier
67553	organise
67553	également
67553	pour
67553	les
67553	entreprises
67553	qui
67553	en
67553	font
67553	partie
67553	des
67553	visites
67553	très
67553	opérationnelles
67553	à
67553	l'
67553	étranger
67553	Il
67553	s'
67553	agit
67553	principalement
67553	de
67553	prendre
67553	des
67553	contacts
67553	avec
67553	des
67553	entreprises
67553	comme
67553	nous
67553	l'
67553	avons
67553	fait
67553	récemment
67553	au
67553	Brésil
67553	lors
67553	du
67553	Salon
67553	LAAD
67553	Latin
67553	America
67553	Aero
67553	Defense
67553	précise
67553	t
67553	il
67553	Pas
67553	seulement
67553	un
67553	groupement
67553	de
67553	PME
67553	mais
67553	une
67553	sorte
67553	d'
67553	état
67553	d'
67553	espritAu
67553	fil
67553	des
67553	mois
67553	EDEN
67553	commence
67553	à
67553	ressembler
67553	à
67553	une
67553	véritable
67553	meute
67553	Aussi
67553	le
67553	cluster
67553	lyonnais
67553	est
67553	il
67553	de
67553	plus
67553	en
67553	plus
67553	efficace
67553	En
67553	fédérant
67553	nos
67553	actions
67553	commerciales
67553	à
67553	l'
67553	export
67553	nous
67553	sommes
67553	de
67553	plus
67553	en
67553	plus
67553	visibles
67553	D'
67553	où
67553	un
67553	intérêt
67553	croissant
67553	des
67553	délégations
67553	officielles
67553	des
67553	pays
67553	dans
67553	lesquels
67553	nous
67553	participons
67553	à
67553	des
67553	salons
67553	et
67553	la
67553	multiplication
67553	de
67553	nos
67553	contacts
67553	avec
67553	les
67553	donneurs
67553	d'
67553	ordre
67553	étrangers
67553	constate
67553	Thierry
67553	Regond
67553	qui
67553	précise
67553	qu'
67553	il
67553	en
67553	est
67553	de
67553	même
67553	en
67553	France
67553	avec
67553	évidemment
67553	la
67553	DGA
67553	mais
67553	aussi
67553	l'
67553	armée
67553	de
67553	terre
67553	l'
67553	armée
67553	de
67553	l'
67553	air
67553	et
67553	les
67553	grandes
67553	institutions
67553	Dans
67553	ce
67553	contexte
67553	le
67553	développement
67553	d'
67553	EDEN
67553	est
67553	observé
67553	avec
67553	intérêt
67553	par
67553	d'
67553	autres
67553	régions
67553	françaises
67553	et
67553	en
67553	particulier
67553	la
67553	Bretagne
67553	l'
67553	Aquitaine
67553	et
67553	la
67553	Bourgogne
67553	trois
67553	régions
67553	au
67553	sein
67553	desquelles
67553	ont
67553	été
67553	identifiées
67553	des
67553	entreprises
67553	qui
67553	présentent
67553	le
67553	profil
67553	souhaité
67553	pour
67553	intégrer
67553	à
67553	terme
67553	EDEN
67553	Aussi
67553	les
67553	responsables
67553	du
67553	cluster
67553	réfléchissent
67553	ils
67553	à
67553	cette
67553	possible
67553	intégration
67553	via
67553	la
67553	création
67553	d'
67553	une
67553	fédération
67553	nationale
67553	Il
67553	s'
67553	agit
67553	de
67553	pouvoir
67553	regrouper
67553	toutes
67553	les
67553	entreprises
67553	qui
67553	souhaitent
67553	nous
67553	rejoindre
67553	en
67553	leur
67553	donnant
67553	une
67553	certaine
67553	autonomie
67553	régionale
67553	Nous
67553	avons
67553	observé
67553	en
67553	effet
67553	que
67553	les
67553	entités
67553	régionales
67553	comme
67553	les
67553	Conseils
67553	régionaux
67553	généraux
67553	voire
67553	les
67553	CCI
67553	souhaitent
67553	pouvoir
67553	dire
67553	leur
67553	mot
67553	et
67553	contribuer
67553	à
67553	ce
67553	véritable
67553	élan
67553	L'
67553	Ile
67553	de
67553	France
67553	et
67553	la
67553	région
67553	Provence
67553	Alpes
67553	Côte
67553	d'
67553	Azur
67553	PACA
67553	sont
67553	également
67553	très
67553	intéressées
67553	par
67553	EDEN
67553	Persuadés
67553	que
67553	pour
67553	pouvoir
67553	prétendre
67553	peser
67553	sur
67553	les
67553	décisions
67553	il
67553	faut
67553	être
67553	nombreux
67553	les
67553	responsables
67553	d'
67553	EDEN
67553	ce
67553	sont
67553	fixés
67553	des
67553	objectifs
67553	ambitieux
67553	le
67553	premier
67553	étant
67553	d'
67553	être
67553	80
67553	adhérents
67553	sans
67553	compter
67553	les
67553	autres
67553	régions
67553	au
67553	cours
67553	du
67553	premier
67553	trimestre
67553	2012
67553	Particularité
67553	d'
67553	EDEN
67553	chaque
67553	entreprise
67553	souhaitant
67553	y
67553	adhérer
67553	doit
67553	être
67553	agréée
67553	par
67553	l
67553	ensemble
67553	des
67553	adhérents
67553	C'
67553	est
67553	dire
67553	si
67553	ce
67553	cluster
67553	n'
67553	est
67553	pas
67553	seulement
67553	un
67553	regroupement
67553	de
67553	PME
67553	de
67553	haute
67553	technologie
67553	positionnées
67553	sur
67553	le
67553	secteur
67553	de
67553	la
67553	défense
67553	mais
67553	a
67553	su
67553	malgré
67553	son
67553	jeune
67553	âge
67553	faire
67553	naître
67553	une
67553	sorte
67553	d'
67553	état
67553	d'
67553	esprit
67553	Or
67553	pour
67553	en
67553	faire
67553	partie
67553	encore
67553	faut
67553	il
67553	l'
67553	avoir
67553	et
67553	le
67553	démontrer
67554	Une
67554	boîte
67554	à
67554	outils
67554	pour
67554	l'
67554	intégration
67554	des
67554	technologies
67554	3D
67554	au
67554	CEA
67554	Beaucoup
67554	d'
67554	appareils
67554	qui
67554	peuplent
67554	notre
67554	quotidien
67554	renferment
67554	des
67554	puces
67554	électroniques
67554	de
67554	nature
67554	extrêmement
67554	variée
67554	Celles
67554	ci
67554	sont
67554	fabriquées
67554	en
67554	série
67554	sur
67554	des
67554	wafers
67554	autrement
67554	dit
67554	des
67554	plaques
67554	de
67554	silicium
67554	découpées
67554	ensuite
67554	pour
67554	y
67554	fabriquer
67554	des
67554	processeurs
67554	des
67554	mémoires
67554	stand
67554	alone
67554	et
67554	des
67554	composants
67554	programmables
67554	Grâce
67554	aux
67554	progrès
67554	constants
67554	réalisés
67554	dans
67554	la
67554	finesse
67554	des
67554	gravures
67554	l'
67554	industrie
67554	microélectronique
67554	développe
67554	des
67554	circuits
67554	toujours
67554	plus
67554	puissants
67554	et
67554	de
67554	moins
67554	en
67554	moins
67554	coûteux
67554	comme
67554	le
67554	prédit
67554	la
67554	loi
67554	de
67554	Moore
67554	Reste
67554	pourtant
67554	que
67554	le
67554	transistor
67554	motif
67554	de
67554	base
67554	de
67554	la
67554	microélectronique
67554	est
67554	toujours
67554	fabriqué
67554	sur
67554	une
67554	même
67554	surface
67554	plane
67554	autrement
67554	dit
67554	en
67554	deux
67554	dimensions
67554	D'
67554	où
67554	l'
67554	idée
67554	d'
67554	empiler
67554	les
67554	composants
67554	électroniques
67554	en
67554	superposant
67554	des
67554	puces
67554	et
67554	ou
67554	des
67554	wafers
67554	les
67554	uns
67554	sur
67554	les
67554	autres
67554	et
67554	en
67554	établissant
67554	des
67554	connexions
67554	électriques
67554	courtes
67554	entre
67554	ces
67554	composants
67554	directement
67554	au
67554	travers
67554	des
67554	différentes
67554	couches
67554	Une
67554	alternative
67554	dite
67554	3D
67554	qui
67554	va
67554	permettre
67554	de
67554	réduire
67554	encore
67554	les
67554	coûts
67554	et
67554	d'
67554	augmenter
67554	significativement
67554	les
67554	performances
67554	globales
67554	des
67554	circuits
67554	tout
67554	en
67554	réduisant
67554	leur
67554	consommation
67554	énergétique
67554	A
67554	Grenoble
67554	au
67554	sein
67554	des
67554	équipes
67554	du
67554	CEA
67554	Leti
67554	les
67554	chercheurs
67554	travaillent
67554	activement
67554	à
67554	ces
67554	développements
67554	prometteurs
67554	Une
67554	3D
67554	qui
67554	mobilise
67554	140
67554	chercheurs
67554	et
67554	ingénieursAu
67554	CEA
67554	Leti
67554	environ
67554	140
67554	chercheurs
67554	et
67554	ingénieurs
67554	se
67554	consacrent
67554	aujourd'
67554	hui
67554	à
67554	cette
67554	alternative
67554	3D
67554	travaillant
67554	à
67554	la
67554	fois
67554	sur
67554	les
67554	aspects
67554	conception
67554	de
67554	puces
67554	intégration
67554	de
67554	process
67554	et
67554	développements
67554	spécifiques
67554	Ces
67554	derniers
67554	portent
67554	par
67554	exemple
67554	sur
67554	la
67554	façon
67554	la
67554	plus
67554	efficace
67554	de
67554	manipuler
67554	des
67554	wafers
67554	plus
67554	minces
67554	qui
67554	n'
67554	ont
67554	plus
67554	la
67554	même
67554	rigidité
67554	Pour
67554	relever
67554	ce
67554	défi
67554	les
67554	équipes
67554	grenobloises
67554	du
67554	CEA
67554	comme
67554	elles
67554	l'
67554	ont
67554	toujours
67554	fait
67554	collaborent
67554	étroitement
67554	avec
67554	les
67554	fabricants
67554	de
67554	matériaux
67554	et
67554	les
67554	fabricants
67554	d'
67554	équipements
67554	de
67554	microélectronique
67554	Il
67554	s'
67554	agit
67554	en
67554	effet
67554	d'
67554	être
67554	sûr
67554	que
67554	ces
67554	process
67554	vont
